# Date of analysis: 2023-11-20 16;16
# 
# Loop index	Read Volt (V)	Write Volt (V)	Amplitude (a.u)	Phase (deg)	Sigma Amp (a.u)	Sigma Pha (deg)	
1		0.00		0.00		1.086e-02		-27.395		4.366e-03		31.268
1		0.00		0.40		8.053e-03		-49.153		2.333e-03		16.540
1		0.00		0.80		3.757e-03		-32.683		1.415e-03		27.682
1		0.00		1.20		2.021e-03		37.542		8.702e-04		58.459
1		0.00		1.60		5.634e-03		117.950		1.560e-03		18.301
1		0.00		2.00		9.378e-03		124.947		2.042e-03		13.847
1		0.00		2.40		1.367e-02		125.741		2.711e-03		12.048
1		0.00		2.80		1.741e-02		127.148		3.448e-03		12.258
1		0.00		3.20		2.104e-02		128.958		4.311e-03		12.279
1		0.00		3.60		2.471e-02		128.786		5.234e-03		11.558
1		0.00		4.00		2.722e-02		129.869		5.940e-03		12.688
1		0.00		4.40		2.976e-02		129.760		7.091e-03		14.116
1		0.00		4.80		3.296e-02		126.926		8.487e-03		19.168
1		0.00		5.20		3.571e-02		126.849		9.622e-03		20.741
1		0.00		5.60		3.854e-02		127.423		1.068e-02		21.936
1		0.00		6.00		4.109e-02		128.300		1.181e-02		21.259
1		0.00		6.40		4.410e-02		131.442		1.185e-02		10.275
1		0.00		6.80		4.720e-02		130.092		1.153e-02		10.574
1		0.00		7.20		4.933e-02		130.752		1.147e-02		11.707
1		0.00		7.60		5.147e-02		131.138		1.119e-02		10.667
1		0.00		8.00		5.263e-02		132.521		1.095e-02		11.537
1		0.00		8.40		5.385e-02		129.384		1.431e-02		16.904
1		0.00		8.80		5.655e-02		130.162		1.407e-02		14.036
1		0.00		9.20		5.731e-02		130.430		1.631e-02		17.197
1		0.00		9.60		5.621e-02		124.897		1.769e-02		25.109
1		0.00		10.00		5.643e-02		128.491		1.645e-02		18.198
1		0.00		9.60		5.714e-02		124.893		1.764e-02		24.872
1		0.00		9.20		5.728e-02		129.346		1.587e-02		19.751
1		0.00		8.80		5.552e-02		130.506		1.406e-02		9.141
1		0.00		8.40		5.276e-02		131.541		1.216e-02		8.675
1		0.00		8.00		4.959e-02		130.561		1.147e-02		12.040
1		0.00		7.60		4.589e-02		130.449		9.791e-03		10.472
1		0.00		7.20		4.298e-02		129.494		9.122e-03		11.361
1		0.00		6.80		3.980e-02		130.180		9.205e-03		12.018
1		0.00		6.40		3.651e-02		130.039		8.751e-03		12.145
1		0.00		6.00		3.294e-02		128.205		8.707e-03		18.069
1		0.00		5.60		2.980e-02		127.673		7.637e-03		17.134
1		0.00		5.20		2.699e-02		127.986		7.307e-03		21.917
1		0.00		4.80		2.368e-02		126.826		6.401e-03		20.587
1		0.00		4.40		1.992e-02		129.677		5.198e-03		12.784
1		0.00		4.00		1.661e-02		129.139		3.792e-03		9.943
1		0.00		3.60		1.278e-02		129.476		2.441e-03		13.617
1		0.00		3.20		9.369e-03		129.546		1.694e-03		14.266
1		0.00		2.80		5.336e-03		121.852		1.480e-03		18.608
1		0.00		2.40		2.044e-03		37.147		7.943e-04		72.963
1		0.00		2.00		4.440e-03		-49.734		1.376e-03		20.423
1		0.00		1.60		8.885e-03		-50.359		2.182e-03		14.722
1		0.00		1.20		1.278e-02		-45.171		3.093e-03		15.297
1		0.00		0.80		1.747e-02		-48.783		3.893e-03		11.470
1		0.00		0.40		2.167e-02		-50.400		5.131e-03		11.135
1		0.00		0.00		2.606e-02		-51.608		5.592e-03		10.541
1		0.00		-0.40		3.097e-02		-50.596		5.972e-03		8.634
1		0.00		-0.80		3.531e-02		-51.030		6.687e-03		9.328
1		0.00		-1.20		3.956e-02		-53.369		7.998e-03		9.861
1		0.00		-1.60		4.299e-02		-51.453		8.022e-03		8.716
1		0.00		-2.00		4.562e-02		-52.428		9.920e-03		12.683
1		0.00		-2.40		4.951e-02		-52.252		1.218e-02		13.473
1		0.00		-2.80		5.104e-02		-53.472		1.375e-02		16.121
1		0.00		-3.20		5.465e-02		-53.153		1.512e-02		10.675
1		0.00		-3.60		5.803e-02		-53.738		1.482e-02		11.238
1		0.00		-4.00		6.101e-02		-55.468		1.548e-02		15.570
1		0.00		-4.40		6.344e-02		-51.686		1.399e-02		13.039
1		0.00		-4.80		6.303e-02		-52.727		1.599e-02		16.832
1		0.00		-5.20		6.529e-02		-50.213		1.661e-02		16.432
1		0.00		-5.60		6.685e-02		-49.343		2.007e-02		18.382
1		0.00		-6.00		7.247e-02		-49.743		2.072e-02		15.905
1		0.00		-6.40		6.722e-02		-46.275		1.947e-02		20.129
