# Date of analysis: 2023-11-20 16;16
# 
# Loop index	Read Volt (V)	Write Volt (V)	Amplitude (a.u)	Phase (deg)	Sigma Amp (a.u)	Sigma Pha (deg)	
1		0.00		0.00		1.029e-02		-50.986		2.947e-03		19.011
1		0.00		0.40		1.011e-02		-49.978		2.793e-03		16.212
1		0.00		0.80		9.999e-03		-48.863		3.219e-03		16.589
1		0.00		1.20		1.020e-02		-47.307		2.966e-03		16.440
1		0.00		1.60		1.005e-02		-52.656		2.809e-03		13.920
1		0.00		2.00		9.783e-03		-51.802		3.022e-03		17.777
1		0.00		2.40		9.720e-03		-55.336		2.892e-03		18.878
1		0.00		2.80		9.740e-03		-52.640		2.917e-03		20.864
1		0.00		3.20		9.960e-03		-51.013		3.319e-03		17.400
1		0.00		3.60		1.019e-02		-50.276		3.241e-03		20.157
1		0.00		4.00		1.083e-02		-48.147		3.461e-03		21.386
1		0.00		4.40		1.118e-02		-53.907		3.666e-03		16.076
1		0.00		4.80		1.167e-02		-53.138		3.187e-03		16.344
1		0.00		5.20		1.224e-02		-58.888		3.616e-03		17.341
1		0.00		5.60		1.259e-02		-57.493		3.572e-03		17.833
1		0.00		6.00		1.332e-02		-55.034		3.957e-03		15.529
1		0.00		6.40		1.375e-02		-55.712		4.130e-03		18.206
1		0.00		6.80		1.486e-02		-55.815		4.742e-03		17.024
1		0.00		7.20		1.633e-02		-54.063		4.972e-03		13.342
1		0.00		7.60		1.694e-02		-50.639		4.633e-03		13.201
1		0.00		8.00		1.839e-02		-56.972		4.856e-03		15.174
1		0.00		8.40		1.975e-02		-55.819		5.503e-03		14.523
1		0.00		8.80		2.141e-02		-53.409		6.518e-03		14.732
1		0.00		9.20		2.327e-02		-53.928		6.825e-03		14.344
1		0.00		9.60		2.497e-02		-55.840		7.876e-03		16.384
1		0.00		10.00		2.632e-02		-53.038		8.999e-03		15.568
1		0.00		9.60		2.811e-02		-54.688		9.417e-03		13.301
1		0.00		9.20		2.929e-02		-55.559		9.846e-03		10.443
1		0.00		8.80		2.987e-02		-55.247		9.056e-03		11.214
1		0.00		8.40		3.016e-02		-57.177		8.497e-03		11.881
1		0.00		8.00		2.959e-02		-56.225		8.751e-03		14.458
1		0.00		7.60		2.901e-02		-55.339		8.976e-03		15.481
1		0.00		7.20		2.800e-02		-55.548		8.859e-03		17.395
1		0.00		6.80		2.806e-02		-56.098		8.704e-03		20.137
1		0.00		6.40		2.750e-02		-51.247		8.967e-03		13.268
1		0.00		6.00		2.769e-02		-53.871		8.560e-03		12.364
1		0.00		5.60		2.829e-02		-55.387		7.951e-03		11.809
1		0.00		5.20		2.823e-02		-55.928		7.628e-03		12.525
1		0.00		4.80		2.753e-02		-55.843		7.377e-03		13.354
1		0.00		4.40		2.718e-02		-54.988		7.352e-03		14.718
1		0.00		4.00		2.624e-02		-52.781		7.178e-03		15.460
1		0.00		3.60		2.648e-02		-53.418		7.933e-03		14.512
1		0.00		3.20		2.573e-02		-52.185		7.940e-03		14.589
1		0.00		2.80		2.585e-02		-51.487		8.417e-03		13.883
1		0.00		2.40		2.656e-02		-53.638		8.196e-03		11.724
1		0.00		2.00		2.651e-02		-55.723		7.879e-03		13.914
1		0.00		1.60		2.662e-02		-56.581		7.815e-03		13.550
1		0.00		1.20		2.584e-02		-57.044		8.061e-03		15.483
1		0.00		0.80		2.534e-02		-55.503		7.685e-03		15.699
1		0.00		0.40		2.473e-02		-54.157		8.284e-03		17.890
1		0.00		0.00		2.505e-02		-54.445		8.422e-03		18.199
1		0.00		-0.40		2.438e-02		-53.636		8.286e-03		15.000
1		0.00		-0.80		2.422e-02		-52.582		8.233e-03		12.165
1		0.00		-1.20		2.496e-02		-55.495		7.855e-03		11.126
1		0.00		-1.60		2.472e-02		-56.798		7.335e-03		12.581
1		0.00		-2.00		2.356e-02		-57.893		6.868e-03		15.105
1		0.00		-2.40		2.323e-02		-55.780		7.106e-03		15.231
1		0.00		-2.80		2.286e-02		-54.408		6.494e-03		14.923
